cid	atc	pert_iname	pert_id	pert_count	cell_id_count	inst_id	rna_plate	rna_well	pert_type	pert_dose	pert_dose_unit	pert_time	pert_time_unit	cell_id	cell_type	base_cell_id	precursor_cell_id	modification	sample_type	primary_site	subtype	original_growth_pattern	provider_catalog_id	original_source_vendor	donor_age	donor_sex	donor_ethnicity
CID100000444	N06AX12	bupropion	BRD-A05186015	1	13	CPC004_HCC515_24H_X2_B3_DUO52HI53LO:J08	CPC004_HCC515_24H_X2	J08	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100000444	N06AX12	bupropion	BRD-A05186015	1	13	CPC004_HCC515_24H_X3_B3_DUO52HI53LO:J08	CPC004_HCC515_24H_X3	J08	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100000444	N06AX12	bupropion	BRD-A05186015	1	13	CPC004_HCC515_6H_X1_B3_DUO52HI53LO:J08	CPC004_HCC515_6H_X1	J08	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100000444	N06AX12	bupropion	BRD-A05186015	1	13	CPC004_HCC515_6H_X2_B3_DUO52HI53LO:J08	CPC004_HCC515_6H_X2	J08	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100000444	N06AX12	bupropion	BRD-A05186015	1	13	CPC004_HCC515_6H_X3_B3_DUO52HI53LO:J08	CPC004_HCC515_6H_X3	J08	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002160	N06AA09	amitriptyline	BRD-K53737926	1	14	CPC003_HCC515_24H_X1_B3_DUO52HI53LO:I02	CPC003_HCC515_24H_X1	I02	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002160	N06AA09	amitriptyline	BRD-K53737926	1	14	CPC003_HCC515_24H_X2_B3_DUO52HI53LO:I02	CPC003_HCC515_24H_X2	I02	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002160	N06AA09	amitriptyline	BRD-K53737926	1	14	CPC003_HCC515_24H_X3_B3_DUO52HI53LO:I02	CPC003_HCC515_24H_X3	I02	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002160	N06AA09	amitriptyline	BRD-K53737926	1	14	CPC003_HCC515_6H_X1_B3_DUO52HI53LO:I02	CPC003_HCC515_6H_X1	I02	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002160	N06AA09	amitriptyline	BRD-K53737926	1	14	CPC003_HCC515_6H_X2_B3_DUO52HI53LO:I02	CPC003_HCC515_6H_X2	I02	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002160	N06AA09	amitriptyline	BRD-K53737926	1	14	CPC003_HCC515_6H_X3_B3_DUO52HI53LO:I02	CPC003_HCC515_6H_X3	I02	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC004_HCC515_24H_X1_B3_DUO52HI53LO:E01	CPC004_HCC515_24H_X1	E01	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC004_HCC515_24H_X2_B3_DUO52HI53LO:E01	CPC004_HCC515_24H_X2	E01	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC004_HCC515_24H_X3_B3_DUO52HI53LO:E01	CPC004_HCC515_24H_X3	E01	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC004_HCC515_6H_X1_B3_DUO52HI53LO:E01	CPC004_HCC515_6H_X1	E01	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC004_HCC515_6H_X2_B3_DUO52HI53LO:E01	CPC004_HCC515_6H_X2	E01	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC004_HCC515_6H_X3_B3_DUO52HI53LO:E01	CPC004_HCC515_6H_X3	E01	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC020_HCC515_6H_X2_F1B3_DUO52HI53LO:F24	CPC020_HCC515_6H_X2	F24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC020_HCC515_6H_X2_F1B3_DUO52HI53LO:H08	CPC020_HCC515_6H_X2	H08	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC020_HCC515_6H_X3_B4_DUO52HI53LO:F24	CPC020_HCC515_6H_X3	F24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC020_HCC515_6H_X3_B4_DUO52HI53LO:H08	CPC020_HCC515_6H_X3	H08	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC009_HCC515_6H_X1_F1B3_DUO52HI53LO:B24	CPC009_HCC515_6H_X1	B24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC009_HCC515_6H_X2_B4_DUO52HI53LO:B24	CPC009_HCC515_6H_X2	B24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC009_HCC515_6H_X3_B4_DUO52HI53LO:B24	CPC009_HCC515_6H_X3	B24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC005_HCC515_6H_X2_F1B4_DUO52HI53LO:F24	CPC005_HCC515_6H_X2	F24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC005_HCC515_6H_X3_F1B3_DUO52HI53LO:F24	CPC005_HCC515_6H_X3	F24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC009_HCC515_6H_X1_F1B3_DUO52HI53LO:B24	CPC009_HCC515_6H_X1	B24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC009_HCC515_6H_X2_B4_DUO52HI53LO:B24	CPC009_HCC515_6H_X2	B24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC009_HCC515_6H_X3_B4_DUO52HI53LO:B24	CPC009_HCC515_6H_X3	B24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC005_HCC515_6H_X2_F1B4_DUO52HI53LO:F24	CPC005_HCC515_6H_X2	F24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC005_HCC515_6H_X3_F1B3_DUO52HI53LO:F24	CPC005_HCC515_6H_X3	F24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC020_HCC515_6H_X2_F1B3_DUO52HI53LO:P19	CPC020_HCC515_6H_X2	P19	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC020_HCC515_6H_X3_B4_DUO52HI53LO:P19	CPC020_HCC515_6H_X3	P19	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC002_HCC515_24H_X1_B3_DUO52HI53LO:G20	CPC002_HCC515_24H_X1	G20	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC002_HCC515_24H_X2_B3_DUO52HI53LO:G20	CPC002_HCC515_24H_X2	G20	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC002_HCC515_24H_X3_B3_DUO52HI53LO:G20	CPC002_HCC515_24H_X3	G20	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC002_HCC515_6H_X1_B3_DUO52HI53LO:G20	CPC002_HCC515_6H_X1	G20	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC002_HCC515_6H_X2_B3_DUO52HI53LO:G20	CPC002_HCC515_6H_X2	G20	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC002_HCC515_6H_X3_B3_DUO52HI53LO:G20	CPC002_HCC515_6H_X3	G20	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC020_HCC515_6H_X2_F1B3_DUO52HI53LO:F21	CPC020_HCC515_6H_X2	F21	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC020_HCC515_6H_X3_B4_DUO52HI53LO:F21	CPC020_HCC515_6H_X3	F21	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC004_HCC515_24H_X1_B3_DUO52HI53LO:E11	CPC004_HCC515_24H_X1	E11	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC004_HCC515_24H_X2_B3_DUO52HI53LO:E11	CPC004_HCC515_24H_X2	E11	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC004_HCC515_24H_X3_B3_DUO52HI53LO:E11	CPC004_HCC515_24H_X3	E11	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC004_HCC515_6H_X1_B3_DUO52HI53LO:E11	CPC004_HCC515_6H_X1	E11	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC004_HCC515_6H_X2_B3_DUO52HI53LO:E11	CPC004_HCC515_6H_X2	E11	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC004_HCC515_6H_X3_B3_DUO52HI53LO:E11	CPC004_HCC515_6H_X3	E11	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC004_HCC515_6H_X1_B3_DUO52HI53LO:K17	CPC004_HCC515_6H_X1	K17	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC004_HCC515_6H_X2_B3_DUO52HI53LO:K17	CPC004_HCC515_6H_X2	K17	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC004_HCC515_6H_X3_B3_DUO52HI53LO:K17	CPC004_HCC515_6H_X3	K17	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC004_HCC515_24H_X1_B3_DUO52HI53LO:K17	CPC004_HCC515_24H_X1	K17	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC004_HCC515_24H_X2_B3_DUO52HI53LO:K17	CPC004_HCC515_24H_X2	K17	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC004_HCC515_24H_X3_B3_DUO52HI53LO:K17	CPC004_HCC515_24H_X3	K17	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC004_HCC515_6H_X1_B3_DUO52HI53LO:G23	CPC004_HCC515_6H_X1	G23	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC004_HCC515_6H_X2_B3_DUO52HI53LO:G23	CPC004_HCC515_6H_X2	G23	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC004_HCC515_6H_X3_B3_DUO52HI53LO:G23	CPC004_HCC515_6H_X3	G23	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC004_HCC515_24H_X1_B3_DUO52HI53LO:G23	CPC004_HCC515_24H_X1	G23	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC004_HCC515_24H_X2_B3_DUO52HI53LO:G23	CPC004_HCC515_24H_X2	G23	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC004_HCC515_24H_X3_B3_DUO52HI53LO:G23	CPC004_HCC515_24H_X3	G23	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC002_HCC515_6H_X1_B3_DUO52HI53LO:F11	CPC002_HCC515_6H_X1	F11	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC002_HCC515_6H_X3_B3_DUO52HI53LO:F11	CPC002_HCC515_6H_X3	F11	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC020_HCC515_6H_X2_F1B3_DUO52HI53LO:O02	CPC020_HCC515_6H_X2	O02	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC020_HCC515_6H_X3_B4_DUO52HI53LO:O02	CPC020_HCC515_6H_X3	O02	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC002_HCC515_24H_X1_B3_DUO52HI53LO:F11	CPC002_HCC515_24H_X1	F11	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC002_HCC515_24H_X2_B3_DUO52HI53LO:F11	CPC002_HCC515_24H_X2	F11	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC002_HCC515_24H_X3_B3_DUO52HI53LO:F11	CPC002_HCC515_24H_X3	F11	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC009_HCC515_6H_X1_F1B3_DUO52HI53LO:J24	CPC009_HCC515_6H_X1	J24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC009_HCC515_6H_X2_B4_DUO52HI53LO:J24	CPC009_HCC515_6H_X2	J24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC009_HCC515_6H_X3_B4_DUO52HI53LO:J24	CPC009_HCC515_6H_X3	J24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC005_HCC515_6H_X2_F1B4_DUO52HI53LO:P19	CPC005_HCC515_6H_X2	P19	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC005_HCC515_6H_X3_F1B3_DUO52HI53LO:P19	CPC005_HCC515_6H_X3	P19	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003404	N06AB08	fluvoxamine	BRD-K72676686	2	13	CPC003_HCC515_24H_X1_B3_DUO52HI53LO:P05	CPC003_HCC515_24H_X1	P05	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003404	N06AB08	fluvoxamine	BRD-K72676686	2	13	CPC003_HCC515_24H_X2_B3_DUO52HI53LO:P05	CPC003_HCC515_24H_X2	P05	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003404	N06AB08	fluvoxamine	BRD-K72676686	2	13	CPC003_HCC515_24H_X3_B3_DUO52HI53LO:P05	CPC003_HCC515_24H_X3	P05	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003404	N06AB08	fluvoxamine	BRD-K72676686	2	13	CPC003_HCC515_6H_X1_B3_DUO52HI53LO:P05	CPC003_HCC515_6H_X1	P05	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003404	N06AB08	fluvoxamine	BRD-K72676686	2	13	CPC003_HCC515_6H_X3_B3_DUO52HI53LO:P05	CPC003_HCC515_6H_X3	P05	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003675	N06AF03	phenelzine	BRD-K87024524	1	9	CPC009_HCC515_6H_X1_F1B3_DUO52HI53LO:K23	CPC009_HCC515_6H_X1	K23	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003675	N06AF03	phenelzine	BRD-K87024524	1	9	CPC009_HCC515_6H_X2_B4_DUO52HI53LO:K23	CPC009_HCC515_6H_X2	K23	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003675	N06AF03	phenelzine	BRD-K87024524	1	9	CPC009_HCC515_6H_X3_B4_DUO52HI53LO:K23	CPC009_HCC515_6H_X3	K23	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	9	CPC020_HCC515_6H_X2_F1B3_DUO52HI53LO:H14	CPC020_HCC515_6H_X2	H14	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	9	CPC020_HCC515_6H_X2_F1B3_DUO52HI53LO:L24	CPC020_HCC515_6H_X2	L24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	9	CPC020_HCC515_6H_X3_B4_DUO52HI53LO:H14	CPC020_HCC515_6H_X3	H14	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	9	CPC020_HCC515_6H_X3_B4_DUO52HI53LO:L24	CPC020_HCC515_6H_X3	L24	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	9	CPC005_HCC515_6H_X2_F1B4_DUO52HI53LO:C12	CPC005_HCC515_6H_X2	C12	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	9	CPC005_HCC515_6H_X3_F1B3_DUO52HI53LO:C12	CPC005_HCC515_6H_X3	C12	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003759	N06AF01	isocarboxazid	BRD-K93332168	1	13	CPC002_HCC515_24H_X1_B3_DUO52HI53LO:H22	CPC002_HCC515_24H_X1	H22	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003759	N06AF01	isocarboxazid	BRD-K93332168	1	13	CPC002_HCC515_24H_X2_B3_DUO52HI53LO:H22	CPC002_HCC515_24H_X2	H22	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003759	N06AF01	isocarboxazid	BRD-K93332168	1	13	CPC002_HCC515_24H_X3_B3_DUO52HI53LO:H22	CPC002_HCC515_24H_X3	H22	trt_cp	10.0	um	24	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003759	N06AF01	isocarboxazid	BRD-K93332168	1	13	CPC002_HCC515_6H_X1_B3_DUO52HI53LO:H22	CPC002_HCC515_6H_X1	H22	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003759	N06AF01	isocarboxazid	BRD-K93332168	1	13	CPC002_HCC515_6H_X2_B3_DUO52HI53LO:H22	CPC002_HCC515_6H_X2	H22	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100003759	N06AF01	isocarboxazid	BRD-K93332168	1	13	CPC002_HCC515_6H_X3_B3_DUO52HI53LO:H22	CPC002_HCC515_6H_X3	H22	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
CID100004011	N06AA21	maprotiline	BRD-K03319035	2	8	CPC005_HCC515_6H_X2_F1B4_DUO52HI53LO:N07	CPC005_HCC515_6H_X2	N07	trt_cp	10.0	um	6	h	HCC515	cell line	HCC515	-666	-666	normal	lung	carcinoma	adherent	-666	-666	-666	-666	-666
