cid	atc	pert_iname	pert_id	pert_count	cell_id_count	inst_id	cell_id	det_plate	det_well	pert_mfc_id	pert_dose	pert_dose_unit	pert_type	pert_time	pert_time_unit	cell_type	base_cell_id	precursor_cell_id	modification	sample_type	primary_site	subtype	original_growth_pattern	provider_catalog_id	original_source_vendor	donor_age	donor_sex	donor_ethnicity
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X1_B24:L03	A375	REP.A013_A375_24H_X1_B24	L03	BRD-K42098891-003-20-5	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X1_B24:L04	A375	REP.A013_A375_24H_X1_B24	L04	BRD-K42098891-003-20-5	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X1_B24:L05	A375	REP.A013_A375_24H_X1_B24	L05	BRD-K42098891-003-20-5	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X1_B24:L06	A375	REP.A013_A375_24H_X1_B24	L06	BRD-K42098891-003-20-5	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X2_B24:L01	A375	REP.A013_A375_24H_X2_B24	L01	BRD-K42098891-003-20-5	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X2_B24:L02	A375	REP.A013_A375_24H_X2_B24	L02	BRD-K42098891-003-20-5	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X2_B24:L03	A375	REP.A013_A375_24H_X2_B24	L03	BRD-K42098891-003-20-5	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X2_B24:L04	A375	REP.A013_A375_24H_X2_B24	L04	BRD-K42098891-003-20-5	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X2_B24:L05	A375	REP.A013_A375_24H_X2_B24	L05	BRD-K42098891-003-20-5	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X2_B24:L06	A375	REP.A013_A375_24H_X2_B24	L06	BRD-K42098891-003-20-5	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X3_B24:L01	A375	REP.A013_A375_24H_X3_B24	L01	BRD-K42098891-003-20-5	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X3_B24:L02	A375	REP.A013_A375_24H_X3_B24	L02	BRD-K42098891-003-20-5	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X3_B24:L03	A375	REP.A013_A375_24H_X3_B24	L03	BRD-K42098891-003-20-5	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X3_B24:L04	A375	REP.A013_A375_24H_X3_B24	L04	BRD-K42098891-003-20-5	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X3_B24:L05	A375	REP.A013_A375_24H_X3_B24	L05	BRD-K42098891-003-20-5	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100004976	N06AA11	protriptyline	BRD-K42098891	1	7	REP.A013_A375_24H_X3_B24:L06	A375	REP.A013_A375_24H_X3_B24	L06	BRD-K42098891-003-20-5	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X1_B23:I01	A375	REP.A023_A375_24H_X1_B23	I01	BRD-K70464547-003-01-2	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X1_B23:I02	A375	REP.A023_A375_24H_X1_B23	I02	BRD-K70464547-003-01-2	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X1_B23:I03	A375	REP.A023_A375_24H_X1_B23	I03	BRD-K70464547-003-01-2	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X1_B23:I04	A375	REP.A023_A375_24H_X1_B23	I04	BRD-K70464547-003-01-2	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X1_B23:I05	A375	REP.A023_A375_24H_X1_B23	I05	BRD-K70464547-003-01-2	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X1_B23:I06	A375	REP.A023_A375_24H_X1_B23	I06	BRD-K70464547-003-01-2	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X2_B23:I01	A375	REP.A023_A375_24H_X2_B23	I01	BRD-K70464547-003-01-2	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X2_B23:I02	A375	REP.A023_A375_24H_X2_B23	I02	BRD-K70464547-003-01-2	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X2_B23:I03	A375	REP.A023_A375_24H_X2_B23	I03	BRD-K70464547-003-01-2	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X2_B23:I04	A375	REP.A023_A375_24H_X2_B23	I04	BRD-K70464547-003-01-2	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X2_B23:I05	A375	REP.A023_A375_24H_X2_B23	I05	BRD-K70464547-003-01-2	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X2_B23:I06	A375	REP.A023_A375_24H_X2_B23	I06	BRD-K70464547-003-01-2	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X3_B23:I01	A375	REP.A023_A375_24H_X3_B23	I01	BRD-K70464547-003-01-2	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X3_B23:I02	A375	REP.A023_A375_24H_X3_B23	I02	BRD-K70464547-003-01-2	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X3_B23:I03	A375	REP.A023_A375_24H_X3_B23	I03	BRD-K70464547-003-01-2	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X3_B23:I04	A375	REP.A023_A375_24H_X3_B23	I04	BRD-K70464547-003-01-2	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X3_B23:I05	A375	REP.A023_A375_24H_X3_B23	I05	BRD-K70464547-003-01-2	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005203	N06AB06	sertraline	BRD-K70464547	1	7	REP.A023_A375_24H_X3_B23:I06	A375	REP.A023_A375_24H_X3_B23	I06	BRD-K70464547-003-01-2	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X1_B20:N07	A375	LJP008_A375_24H_X1_B20	N07	BRD-K47029922-003-09-1	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X1_B20:N08	A375	LJP008_A375_24H_X1_B20	N08	BRD-K47029922-003-09-1	3.33	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X1_B20:N09	A375	LJP008_A375_24H_X1_B20	N09	BRD-K47029922-003-09-1	1.11	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X1_B20:N10	A375	LJP008_A375_24H_X1_B20	N10	BRD-K47029922-003-09-1	0.37	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X1_B20:N11	A375	LJP008_A375_24H_X1_B20	N11	BRD-K47029922-003-09-1	0.12	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X1_B20:N12	A375	LJP008_A375_24H_X1_B20	N12	BRD-K47029922-003-09-1	0.04	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X2_B20:N07	A375	LJP008_A375_24H_X2_B20	N07	BRD-K47029922-003-09-1	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X2_B20:N08	A375	LJP008_A375_24H_X2_B20	N08	BRD-K47029922-003-09-1	3.33	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X2_B20:N09	A375	LJP008_A375_24H_X2_B20	N09	BRD-K47029922-003-09-1	1.11	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X2_B20:N10	A375	LJP008_A375_24H_X2_B20	N10	BRD-K47029922-003-09-1	0.37	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X2_B20:N11	A375	LJP008_A375_24H_X2_B20	N11	BRD-K47029922-003-09-1	0.12	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X2_B20:N12	A375	LJP008_A375_24H_X2_B20	N12	BRD-K47029922-003-09-1	0.04	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X3_B20:N07	A375	LJP008_A375_24H_X3_B20	N07	BRD-K47029922-003-09-1	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X3_B20:N08	A375	LJP008_A375_24H_X3_B20	N08	BRD-K47029922-003-09-1	3.33	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X3_B20:N09	A375	LJP008_A375_24H_X3_B20	N09	BRD-K47029922-003-09-1	1.11	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X3_B20:N10	A375	LJP008_A375_24H_X3_B20	N10	BRD-K47029922-003-09-1	0.37	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X3_B20:N11	A375	LJP008_A375_24H_X3_B20	N11	BRD-K47029922-003-09-1	0.12	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005530	N06AF04	tranylcypromine	BRD-K47029922	1	19	LJP008_A375_24H_X3_B20:N12	A375	LJP008_A375_24H_X3_B20	N12	BRD-K47029922-003-09-1	0.04	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X1_B23:G07	A375	REP.A022_A375_24H_X1_B23	G07	BRD-K70778732-003-26-7	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X1_B23:G08	A375	REP.A022_A375_24H_X1_B23	G08	BRD-K70778732-003-26-7	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X1_B23:G09	A375	REP.A022_A375_24H_X1_B23	G09	BRD-K70778732-003-26-7	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X1_B23:G10	A375	REP.A022_A375_24H_X1_B23	G10	BRD-K70778732-003-26-7	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X1_B23:G11	A375	REP.A022_A375_24H_X1_B23	G11	BRD-K70778732-003-26-7	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X1_B23:G12	A375	REP.A022_A375_24H_X1_B23	G12	BRD-K70778732-003-26-7	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X2_B23:G07	A375	REP.A022_A375_24H_X2_B23	G07	BRD-K70778732-003-26-7	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X2_B23:G08	A375	REP.A022_A375_24H_X2_B23	G08	BRD-K70778732-003-26-7	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X2_B23:G09	A375	REP.A022_A375_24H_X2_B23	G09	BRD-K70778732-003-26-7	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X2_B23:G10	A375	REP.A022_A375_24H_X2_B23	G10	BRD-K70778732-003-26-7	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X2_B23:G11	A375	REP.A022_A375_24H_X2_B23	G11	BRD-K70778732-003-26-7	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X2_B23:G12	A375	REP.A022_A375_24H_X2_B23	G12	BRD-K70778732-003-26-7	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X3_B23:G07	A375	REP.A022_A375_24H_X3_B23	G07	BRD-K70778732-003-26-7	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X3_B23:G08	A375	REP.A022_A375_24H_X3_B23	G08	BRD-K70778732-003-26-7	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X3_B23:G09	A375	REP.A022_A375_24H_X3_B23	G09	BRD-K70778732-003-26-7	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X3_B23:G10	A375	REP.A022_A375_24H_X3_B23	G10	BRD-K70778732-003-26-7	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X3_B23:G11	A375	REP.A022_A375_24H_X3_B23	G11	BRD-K70778732-003-26-7	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005533	N06AX05	trazodone	BRD-K70778732	1	7	REP.A022_A375_24H_X3_B23:G12	A375	REP.A022_A375_24H_X3_B23	G12	BRD-K70778732-003-26-7	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X1_B22:A19	A375	REP.A004_A375_24H_X1_B22	A19	BRD-A19195498-050-14-1	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X1_B22:A20	A375	REP.A004_A375_24H_X1_B22	A20	BRD-A19195498-050-14-1	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X1_B22:A21	A375	REP.A004_A375_24H_X1_B22	A21	BRD-A19195498-050-14-1	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X1_B22:A22	A375	REP.A004_A375_24H_X1_B22	A22	BRD-A19195498-050-14-1	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X1_B22:A23	A375	REP.A004_A375_24H_X1_B22	A23	BRD-A19195498-050-14-1	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X1_B22:A24	A375	REP.A004_A375_24H_X1_B22	A24	BRD-A19195498-050-14-1	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X2_B22:A19	A375	REP.A004_A375_24H_X2_B22	A19	BRD-A19195498-050-14-1	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X2_B22:A20	A375	REP.A004_A375_24H_X2_B22	A20	BRD-A19195498-050-14-1	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X2_B22:A21	A375	REP.A004_A375_24H_X2_B22	A21	BRD-A19195498-050-14-1	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X2_B22:A22	A375	REP.A004_A375_24H_X2_B22	A22	BRD-A19195498-050-14-1	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X2_B22:A23	A375	REP.A004_A375_24H_X2_B22	A23	BRD-A19195498-050-14-1	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X2_B22:A24	A375	REP.A004_A375_24H_X2_B22	A24	BRD-A19195498-050-14-1	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X3_B22:A19	A375	REP.A004_A375_24H_X3_B22	A19	BRD-A19195498-050-14-1	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X3_B22:A20	A375	REP.A004_A375_24H_X3_B22	A20	BRD-A19195498-050-14-1	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X3_B22:A21	A375	REP.A004_A375_24H_X3_B22	A21	BRD-A19195498-050-14-1	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100005584	N06AA06	trimipramine	BRD-A19195498	1	7	REP.A004_A375_24H_X3_B22:A22	A375	REP.A004_A375_24H_X3_B22	A22	BRD-A19195498-050-14-1	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
